artist_label_id,x,y,component_id,stable_graph_degree,projection_population,projection_variance_explained_2d,layout_note
ALBL-e85609f71a45bee71a1f0d38eca2780c52910c2125d64d1cc060c4aa63cb4114,-0.10352423,0.18619757,0,0,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-e9a4c85e9728ea650fe95413c3e3e10896819996b77097c55e8b48164ad00e35,0.10581955,-0.16105150,1,2,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-eb108f2c1f83074b207ab2be2d7d69c06e433803fec18042e383702c08ae6036,0.10373783,-0.07019535,0,0,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-ebe5f9209243e8cc0730f985167ab1298e9e6b87f738cbdaaa2789cd93dc9812,0.02626403,-0.53548831,1,2,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-ec1a6a5ce2ff06a97a913a555309205d1ec638937f61e263acda0f10b28e85aa,0.17819413,-0.12196210,17,1,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-ec3093fcb691301b6cc4a5e0a5c9ee093e661b6b35b618255b5590bc4b0c8826,-0.41163152,0.00460560,3,1,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-ecfef7f6f92be0e12b16b1883492c5074fcebcc87b380e577cea3d43f25ef6df,-0.04124180,-0.06776589,17,1,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-ee761957fd84d9c113ca2d9014b1d2209def3e6742e7c877eae5c8bdcb8b533e,0.71534456,-0.18963299,6,3,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-ef963e525bebe48fd785903ab976c726352c21df455380b64bd62eb74a2ae1b4,0.13705682,0.06151289,0,0,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-f01c232566c50c600194af8656475231127091412b8ac4819d979c7595e78db3,-0.39505350,0.11188863,0,0,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-f13232ac4d20a03d1895a207e1d242b71a0fff71fc387a2dce2728146c4583ea,-0.27129492,0.40781551,13,1,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-f17a363490fbf411d96b103d956dc0fa2f5ffeed1ce475e10c0db695c00b516d,-0.22870114,-0.38669689,5,1,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-f1d17edd22455d0bb54bc9f551890a1040c9af1b1f7c4e516f53bb4c5cd7ad5b,-0.04795341,0.01784907,11,1,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-f5b44700d88df27400bbc80123221c3d4510d850e6f6494eb136693cd655b7fa,-0.25600967,0.44018437,0,0,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-f5c838e8479f7115b41dccc8470f0a7bf4f9af29972a3900d66118cbac0f88b3,-0.28689954,-0.57001801,0,0,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-f6c453a4cec050452655cd7fefbae80257efb4583635d09d28721f006bc73813,0.13291335,0.00414429,2,3,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-f7d16738e8a0e28cd1e8432bc528a43c0b30e4480724c7c5ec7308ebd620c3bc,-0.22808778,0.11669651,0,0,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-f82592dd2f2843d995b82060d966ef0133424aae05676b853f6742afe8e0a878,-0.15031859,0.13670579,0,0,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-fc83eb0c2b9caf7b6655f612f98b6c57a3a90e33dadb1e65cb5c8eaae604cd5a,0.26316184,0.42483930,16,1,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-fd0a058a50b05e2475b35bc7a53f2535fc78c8526b94226cb77723f1e78637ef,0.04229630,-0.35571031,0,0,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-fddf535e5b713884564473e370696e9d3ff93e4f56e8f974e38c66f522386646,-0.40293574,0.16267410,3,1,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
ALBL-ffa5a6949797a99fe90a6aae5ad6a788e26cd47439ea35eaf1e71c156dd3a765,0.28591634,-0.30607670,0,0,204,0.26195959,"deterministic 2D PCA of consensus primary-plus-sensitivity lyric-repertoire centroids across all eligible labels; near positions approximate semantic proximity, while a retained edge is the stricter stable-neighbour result"
